"scen","rEVPI","delta_t_crit_K_min","delta_t_crit_K_max","delta_t_crit_r_min","delta_t_crit_r_max","k"
"SSP1_1_9",0.018207393910098,1,2.5,1,2.5,100
"SSP1_2_6",0.0164410327370691,1,2.5,1,2.5,100
"SSP2_4_5",0.0542217211467619,1,2.5,1,2.5,100
"SSP3_7_0",0.0498212109903975,1,2.5,1,2.5,100
"SSP5_8_5",0.0495449722779667,1,2.5,1,2.5,100
"SSP1_1_9",0.0185150274081491,1,2.5,1,2.5,100
"SSP1_2_6",0.0171079089585478,1,2.5,1,2.5,100
"SSP2_4_5",0.056107039825216,1,2.5,1,2.5,100
"SSP3_7_0",0.0519999891297643,1,2.5,1,2.5,100
"SSP5_8_5",0.0513806975348324,1,2.5,1,2.5,100
"SSP1_1_9",0.0182147800167757,1,2.5,1,2.5,100
"SSP1_2_6",0.0167305305281962,1,2.5,1,2.5,100
"SSP2_4_5",0.0551325789701864,1,2.5,1,2.5,100
"SSP3_7_0",0.0511697684604441,1,2.5,1,2.5,100
"SSP5_8_5",0.0506004021119274,1,2.5,1,2.5,100
"SSP1_1_9",0.0198464420688575,1,2.5,1,2.5,100
"SSP1_2_6",0.0181659890926634,1,2.5,1,2.5,100
"SSP2_4_5",0.0585606356899977,1,2.5,1,2.5,100
"SSP3_7_0",0.0536432908048739,1,2.5,1,2.5,100
"SSP5_8_5",0.0530815354109455,1,2.5,1,2.5,100
"SSP1_1_9",0.017503882361769,1,2.5,1,2.5,100
"SSP1_2_6",0.0166880163684284,1,2.5,1,2.5,100
"SSP2_4_5",0.0546542546897501,1,2.5,1,2.5,100
"SSP3_7_0",0.0504367145163399,1,2.5,1,2.5,100
"SSP5_8_5",0.0500444253806492,1,2.5,1,2.5,100
"SSP1_1_9",0.0191329822418469,1,2.5,1,2.5,100
"SSP1_2_6",0.016976268558638,1,2.5,1,2.5,100
"SSP2_4_5",0.0557531004645816,1,2.5,1,2.5,100
"SSP3_7_0",0.0513120198560835,1,2.5,1,2.5,100
"SSP5_8_5",0.0508848583966484,1,2.5,1,2.5,100
"SSP1_1_9",0.0193646215593395,1,2.5,1,2.5,100
"SSP1_2_6",0.0177902804033171,1,2.5,1,2.5,100
"SSP2_4_5",0.0577067266410076,1,2.5,1,2.5,100
"SSP3_7_0",0.0529225606672027,1,2.5,1,2.5,100
"SSP5_8_5",0.0524888913970442,1,2.5,1,2.5,100
"SSP1_1_9",0.0180581857432969,1,2.5,1,2.5,100
"SSP1_2_6",0.0168030613491166,1,2.5,1,2.5,100
"SSP2_4_5",0.054989157840446,1,2.5,1,2.5,100
"SSP3_7_0",0.050607407433278,1,2.5,1,2.5,100
"SSP5_8_5",0.0501985878230726,1,2.5,1,2.5,100
"SSP1_1_9",0.0185535991507293,1,2.5,1,2.5,100
"SSP1_2_6",0.0168588303880281,1,2.5,1,2.5,100
"SSP2_4_5",0.0552835994348539,1,2.5,1,2.5,100
"SSP3_7_0",0.0510527793006827,1,2.5,1,2.5,100
"SSP5_8_5",0.0505501364984947,1,2.5,1,2.5,100
"SSP1_1_9",0.0191269093115189,1,2.5,1,2.5,100
"SSP1_2_6",0.0174349964037143,1,2.5,1,2.5,100
"SSP2_4_5",0.0567772253416528,1,2.5,1,2.5,100
"SSP3_7_0",0.0521619965996575,1,2.5,1,2.5,100
"SSP5_8_5",0.0515137815711932,1,2.5,1,2.5,100
"SSP1_1_9",0.0178444190423092,1,2.5,1,2.5,100
"SSP1_2_6",0.0160860521772413,1,2.5,1,2.5,100
"SSP2_4_5",0.0534118670665644,1,2.5,1,2.5,100
"SSP3_7_0",0.0495107034858079,1,2.5,1,2.5,100
"SSP5_8_5",0.048744958551001,1,2.5,1,2.5,100
"SSP1_1_9",0.0186373525190169,1,2.5,1,2.5,100
"SSP1_2_6",0.0172141144399445,1,2.5,1,2.5,100
"SSP2_4_5",0.0564100121271549,1,2.5,1,2.5,100
"SSP3_7_0",0.052033155536238,1,2.5,1,2.5,100
"SSP5_8_5",0.0512498586142527,1,2.5,1,2.5,100
"SSP1_1_9",0.0179553728514978,1,2.5,1,2.5,100
"SSP1_2_6",0.017300736490281,1,2.5,1,2.5,100
"SSP2_4_5",0.0560804936897205,1,2.5,1,2.5,100
"SSP3_7_0",0.0519421237529675,1,2.5,1,2.5,100
"SSP5_8_5",0.0513788120864109,1,2.5,1,2.5,100
"SSP1_1_9",0.0180826529885909,1,2.5,1,2.5,100
"SSP1_2_6",0.017296560331306,1,2.5,1,2.5,100
"SSP2_4_5",0.0558921330387442,1,2.5,1,2.5,100
"SSP3_7_0",0.0515875191418901,1,2.5,1,2.5,100
"SSP5_8_5",0.0509226868898559,1,2.5,1,2.5,100
"SSP1_1_9",0.0195192965332422,1,2.5,1,2.5,100
"SSP1_2_6",0.0182669112163122,1,2.5,1,2.5,100
"SSP2_4_5",0.0591238287147602,1,2.5,1,2.5,100
"SSP3_7_0",0.0544236012275897,1,2.5,1,2.5,100
"SSP5_8_5",0.0537415045416832,1,2.5,1,2.5,100
"SSP1_1_9",0.0187430289303826,1,2.5,1,2.5,100
"SSP1_2_6",0.0174210517647672,1,2.5,1,2.5,100
"SSP2_4_5",0.0557870033244131,1,2.5,1,2.5,100
"SSP3_7_0",0.0519426943317278,1,2.5,1,2.5,100
"SSP5_8_5",0.0510624503688494,1,2.5,1,2.5,100
"SSP1_1_9",0.0180697036758859,1,2.5,1,2.5,100
"SSP1_2_6",0.0166605777842105,1,2.5,1,2.5,100
"SSP2_4_5",0.0556517941262969,1,2.5,1,2.5,100
"SSP3_7_0",0.0514083286384371,1,2.5,1,2.5,100
"SSP5_8_5",0.050816285073393,1,2.5,1,2.5,100
"SSP1_1_9",0.0186833975417269,1,2.5,1,2.5,100
"SSP1_2_6",0.0179735132823691,1,2.5,1,2.5,100
"SSP2_4_5",0.0576423861340074,1,2.5,1,2.5,100
"SSP3_7_0",0.0533251444278877,1,2.5,1,2.5,100
"SSP5_8_5",0.0524821784703413,1,2.5,1,2.5,100
"SSP1_1_9",0.0187303320473697,1,2.5,1,2.5,100
"SSP1_2_6",0.0168404045396583,1,2.5,1,2.5,100
"SSP2_4_5",0.0557555737309429,1,2.5,1,2.5,100
"SSP3_7_0",0.051516929647584,1,2.5,1,2.5,100
"SSP5_8_5",0.0508911278467587,1,2.5,1,2.5,100
"SSP1_1_9",0.0193599481232947,1,2.5,1,2.5,100
"SSP1_2_6",0.0172056159525703,1,2.5,1,2.5,100
"SSP2_4_5",0.0560167759072153,1,2.5,1,2.5,100
"SSP3_7_0",0.0521295918433842,1,2.5,1,2.5,100
"SSP5_8_5",0.0513935664409746,1,2.5,1,2.5,100
"SSP1_1_9",0.0178957991536729,1,2.5,1,2.5,100
"SSP1_2_6",0.0163948073692596,1,2.5,1,2.5,100
"SSP2_4_5",0.0545234126652752,1,2.5,1,2.5,100
"SSP3_7_0",0.0504808383505381,1,2.5,1,2.5,100
"SSP5_8_5",0.0500170408392229,1,2.5,1,2.5,100
"SSP1_1_9",0.018069923407794,1,2.5,1,2.5,100
"SSP1_2_6",0.0170945117262704,1,2.5,1,2.5,100
"SSP2_4_5",0.0557921981232197,1,2.5,1,2.5,100
"SSP3_7_0",0.0517231188565997,1,2.5,1,2.5,100
"SSP5_8_5",0.0509515649846498,1,2.5,1,2.5,100
"SSP1_1_9",0.0183854199807932,1,2.5,1,2.5,100
"SSP1_2_6",0.0173002631409478,1,2.5,1,2.5,100
"SSP2_4_5",0.0563946676755582,1,2.5,1,2.5,100
"SSP3_7_0",0.05163494567548,1,2.5,1,2.5,100
"SSP5_8_5",0.0511859189084548,1,2.5,1,2.5,100
"SSP1_1_9",0.018423002146812,1,2.5,1,2.5,100
"SSP1_2_6",0.0170914772938862,1,2.5,1,2.5,100
"SSP2_4_5",0.0566903443066232,1,2.5,1,2.5,100
"SSP3_7_0",0.0522665307259986,1,2.5,1,2.5,100
"SSP5_8_5",0.0517591047505332,1,2.5,1,2.5,100
"SSP1_1_9",0.0182379569006388,1,2.5,1,2.5,100
"SSP1_2_6",0.0168300240945569,1,2.5,1,2.5,100
"SSP2_4_5",0.0554361347464038,1,2.5,1,2.5,100
"SSP3_7_0",0.0513343308107855,1,2.5,1,2.5,100
"SSP5_8_5",0.0505747903763584,1,2.5,1,2.5,100
"SSP1_1_9",0.0173417693556314,1,2.5,1,2.5,100
"SSP1_2_6",0.0160967726820027,1,2.5,1,2.5,100
"SSP2_4_5",0.0533032899537202,1,2.5,1,2.5,100
"SSP3_7_0",0.0492646261282135,1,2.5,1,2.5,100
"SSP5_8_5",0.0488692405216786,1,2.5,1,2.5,100
"SSP1_1_9",0.0190319931534596,1,2.5,1,2.5,100
"SSP1_2_6",0.017093139544937,1,2.5,1,2.5,100
"SSP2_4_5",0.0564129324631927,1,2.5,1,2.5,100
"SSP3_7_0",0.0520004283523341,1,2.5,1,2.5,100
"SSP5_8_5",0.0516046658586194,1,2.5,1,2.5,100
"SSP1_1_9",0.0189303484886148,1,2.5,1,2.5,100
"SSP1_2_6",0.0175358676911178,1,2.5,1,2.5,100
"SSP2_4_5",0.0572184447392742,1,2.5,1,2.5,100
"SSP3_7_0",0.0526216608106015,1,2.5,1,2.5,100
"SSP5_8_5",0.0521501575831638,1,2.5,1,2.5,100
"SSP1_1_9",0.0174344384153229,1,2.5,1,2.5,100
"SSP1_2_6",0.0157768618341366,1,2.5,1,2.5,100
"SSP2_4_5",0.0531465291331876,1,2.5,1,2.5,100
"SSP3_7_0",0.0490059458934105,1,2.5,1,2.5,100
"SSP5_8_5",0.0485309312489755,1,2.5,1,2.5,100
"SSP1_1_9",0.0183630207577015,1,2.5,1,2.5,100
"SSP1_2_6",0.0173036269507027,1,2.5,1,2.5,100
"SSP2_4_5",0.055550237418191,1,2.5,1,2.5,100
"SSP3_7_0",0.0510671816002066,1,2.5,1,2.5,100
"SSP5_8_5",0.0506395963112115,1,2.5,1,2.5,100
"SSP1_1_9",0.017931751987826,1,2.5,1,2.5,100
"SSP1_2_6",0.0160705889685489,1,2.5,1,2.5,100
"SSP2_4_5",0.0541185572789398,1,2.5,1,2.5,100
"SSP3_7_0",0.0503773287657179,1,2.5,1,2.5,100
"SSP5_8_5",0.0498381879733143,1,2.5,1,2.5,100
"SSP1_1_9",0.0186337870695166,1,2.5,1,2.5,100
"SSP1_2_6",0.0171548441455269,1,2.5,1,2.5,100
"SSP2_4_5",0.0561842319109386,1,2.5,1,2.5,100
"SSP3_7_0",0.0517611711907111,1,2.5,1,2.5,100
"SSP5_8_5",0.0512195919840451,1,2.5,1,2.5,100
"SSP1_1_9",0.018204962195045,1,2.5,1,2.5,100
"SSP1_2_6",0.0168483086800781,1,2.5,1,2.5,100
"SSP2_4_5",0.0562557412292265,1,2.5,1,2.5,100
"SSP3_7_0",0.0519577960304431,1,2.5,1,2.5,100
"SSP5_8_5",0.0511719060637061,1,2.5,1,2.5,100
"SSP1_1_9",0.0176208222519368,1,2.5,1,2.5,100
"SSP1_2_6",0.0166558430898956,1,2.5,1,2.5,100
"SSP2_4_5",0.0549161786208069,1,2.5,1,2.5,100
"SSP3_7_0",0.0508411293946673,1,2.5,1,2.5,100
"SSP5_8_5",0.0501103280218005,1,2.5,1,2.5,100
"SSP1_1_9",0.0197619869099661,1,2.5,1,2.5,100
"SSP1_2_6",0.0185528086035077,1,2.5,1,2.5,100
"SSP2_4_5",0.0591493609378604,1,2.5,1,2.5,100
"SSP3_7_0",0.0546429026984223,1,2.5,1,2.5,100
"SSP5_8_5",0.0538433183451801,1,2.5,1,2.5,100
"SSP1_1_9",0.0187150062948703,1,2.5,1,2.5,100
"SSP1_2_6",0.0166919377280927,1,2.5,1,2.5,100
"SSP2_4_5",0.0551816220740327,1,2.5,1,2.5,100
"SSP3_7_0",0.0507406194656799,1,2.5,1,2.5,100
"SSP5_8_5",0.0502710474039885,1,2.5,1,2.5,100
"SSP1_1_9",0.0185306157893074,1,2.5,1,2.5,100
"SSP1_2_6",0.01723534503395,1,2.5,1,2.5,100
"SSP2_4_5",0.0564744228740926,1,2.5,1,2.5,100
"SSP3_7_0",0.0526060872480293,1,2.5,1,2.5,100
"SSP5_8_5",0.0520551160885921,1,2.5,1,2.5,100
"SSP1_1_9",0.018294780052902,1,2.5,1,2.5,100
"SSP1_2_6",0.0168296557124886,1,2.5,1,2.5,100
"SSP2_4_5",0.0558054459426809,1,2.5,1,2.5,100
"SSP3_7_0",0.0513099634705006,1,2.5,1,2.5,100
"SSP5_8_5",0.0507987423388765,1,2.5,1,2.5,100
"SSP1_1_9",0.0201630566880151,1,2.5,1,2.5,100
"SSP1_2_6",0.0188467237618584,1,2.5,1,2.5,100
"SSP2_4_5",0.0600961856538085,1,2.5,1,2.5,100
"SSP3_7_0",0.0551011605752264,1,2.5,1,2.5,100
"SSP5_8_5",0.0544792378493399,1,2.5,1,2.5,100
"SSP1_1_9",0.0186135594856919,1,2.5,1,2.5,100
"SSP1_2_6",0.0169267465775361,1,2.5,1,2.5,100
"SSP2_4_5",0.0556706964494274,1,2.5,1,2.5,100
"SSP3_7_0",0.0515167990095565,1,2.5,1,2.5,100
"SSP5_8_5",0.050992507341475,1,2.5,1,2.5,100
"SSP1_1_9",0.0189457503975492,1,2.5,1,2.5,100
"SSP1_2_6",0.0169444034562262,1,2.5,1,2.5,100
"SSP2_4_5",0.0561575582597919,1,2.5,1,2.5,100
"SSP3_7_0",0.0519562971552189,1,2.5,1,2.5,100
"SSP5_8_5",0.051101049915854,1,2.5,1,2.5,100
"SSP1_1_9",0.0182525927587571,1,2.5,1,2.5,100
"SSP1_2_6",0.017170810619349,1,2.5,1,2.5,100
"SSP2_4_5",0.0558426193095547,1,2.5,1,2.5,100
"SSP3_7_0",0.0515488893859671,1,2.5,1,2.5,100
"SSP5_8_5",0.0510673836404605,1,2.5,1,2.5,100
"SSP1_1_9",0.0193773148880561,1,2.5,1,2.5,100
"SSP1_2_6",0.0168087396310804,1,2.5,1,2.5,100
"SSP2_4_5",0.0553200343670962,1,2.5,1,2.5,100
"SSP3_7_0",0.0513933210617268,1,2.5,1,2.5,100
"SSP5_8_5",0.0507955089785595,1,2.5,1,2.5,100
"SSP1_1_9",0.0185442084369346,1,2.5,1,2.5,100
"SSP1_2_6",0.0175323402245423,1,2.5,1,2.5,100
"SSP2_4_5",0.0570803765023079,1,2.5,1,2.5,100
"SSP3_7_0",0.0528471729862679,1,2.5,1,2.5,100
"SSP5_8_5",0.0521258169411606,1,2.5,1,2.5,100
"SSP1_1_9",0.0196939879938295,1,2.5,1,2.5,100
"SSP1_2_6",0.0179266491944051,1,2.5,1,2.5,100
"SSP2_4_5",0.0586660315235108,1,2.5,1,2.5,100
"SSP3_7_0",0.0539297604702016,1,2.5,1,2.5,100
"SSP5_8_5",0.0533601866972687,1,2.5,1,2.5,100
"SSP1_1_9",0.0182831684483558,1,2.5,1,2.5,100
"SSP1_2_6",0.0165545315505774,1,2.5,1,2.5,100
"SSP2_4_5",0.0541847518129318,1,2.5,1,2.5,100
"SSP3_7_0",0.0498402133132915,1,2.5,1,2.5,100
"SSP5_8_5",0.0496001269224602,1,2.5,1,2.5,100
"SSP1_1_9",0.0191890941162145,1,2.5,1,2.5,100
"SSP1_2_6",0.0163846312789809,1,2.5,1,2.5,100
"SSP2_4_5",0.0542951596437131,1,2.5,1,2.5,100
"SSP3_7_0",0.0503857279247199,1,2.5,1,2.5,100
"SSP5_8_5",0.0498494717137211,1,2.5,1,2.5,100
"SSP1_1_9",0.0180278163915475,1,2.5,1,2.5,100
"SSP1_2_6",0.01677953856612,1,2.5,1,2.5,100
"SSP2_4_5",0.0558481507984193,1,2.5,1,2.5,100
"SSP3_7_0",0.0515065896005971,1,2.5,1,2.5,100
"SSP5_8_5",0.0507086798040738,1,2.5,1,2.5,100
"SSP1_1_9",0.0191023749028149,1,2.5,1,2.5,100
"SSP1_2_6",0.0172684564344219,1,2.5,1,2.5,100
"SSP2_4_5",0.055370907248559,1,2.5,1,2.5,100
"SSP3_7_0",0.051398889261292,1,2.5,1,2.5,100
"SSP5_8_5",0.0509092030594434,1,2.5,1,2.5,100
"SSP1_1_9",0.0193010554496093,1,2.5,1,2.5,100
"SSP1_2_6",0.0174011057342166,1,2.5,1,2.5,100
"SSP2_4_5",0.0573982397353501,1,2.5,1,2.5,100
"SSP3_7_0",0.0527571170055743,1,2.5,1,2.5,100
"SSP5_8_5",0.0520979508189795,1,2.5,1,2.5,100
"SSP1_1_9",0.0187231193996143,1,2.5,1,2.5,100
"SSP1_2_6",0.017708274844698,1,2.5,1,2.5,100
"SSP2_4_5",0.0576833644429903,1,2.5,1,2.5,100
"SSP3_7_0",0.0528945970242549,1,2.5,1,2.5,100
"SSP5_8_5",0.05228725305046,1,2.5,1,2.5,100
"SSP1_1_9",0.0177949737987006,1,2.5,1,2.5,100
"SSP1_2_6",0.0161800468123889,1,2.5,1,2.5,100
"SSP2_4_5",0.0537733846878158,1,2.5,1,2.5,100
"SSP3_7_0",0.0497145210320028,1,2.5,1,2.5,100
"SSP5_8_5",0.0491549704474694,1,2.5,1,2.5,100
"SSP1_1_9",0.0183958145955636,1,2.5,1,2.5,100
"SSP1_2_6",0.0167976476002124,1,2.5,1,2.5,100
"SSP2_4_5",0.0556349095174856,1,2.5,1,2.5,100
"SSP3_7_0",0.0507922380759713,1,2.5,1,2.5,100
"SSP5_8_5",0.0502464679285776,1,2.5,1,2.5,100
"SSP1_1_9",0.0181753570274405,1,2.5,1,2.5,100
"SSP1_2_6",0.0168482943390634,1,2.5,1,2.5,100
"SSP2_4_5",0.0549446762345451,1,2.5,1,2.5,100
"SSP3_7_0",0.0508833284320515,1,2.5,1,2.5,100
"SSP5_8_5",0.0504308429538181,1,2.5,1,2.5,100
"SSP1_1_9",0.0179435379612606,1,2.5,1,2.5,100
"SSP1_2_6",0.0167792692216899,1,2.5,1,2.5,100
"SSP2_4_5",0.0555639332459906,1,2.5,1,2.5,100
"SSP3_7_0",0.0512679126937587,1,2.5,1,2.5,100
"SSP5_8_5",0.0506354125053347,1,2.5,1,2.5,100
"SSP1_1_9",0.0171307284384006,1,2.5,1,2.5,100
"SSP1_2_6",0.016259761901906,1,2.5,1,2.5,100
"SSP2_4_5",0.0539319559543653,1,2.5,1,2.5,100
"SSP3_7_0",0.0503219063252936,1,2.5,1,2.5,100
"SSP5_8_5",0.049691618104326,1,2.5,1,2.5,100
"SSP1_1_9",0.017830823530461,1,2.5,1,2.5,100
"SSP1_2_6",0.0168196020739352,1,2.5,1,2.5,100
"SSP2_4_5",0.0555139657607017,1,2.5,1,2.5,100
"SSP3_7_0",0.0511957142157477,1,2.5,1,2.5,100
"SSP5_8_5",0.0505333979287989,1,2.5,1,2.5,100
"SSP1_1_9",0.019237304277068,1,2.5,1,2.5,100
"SSP1_2_6",0.0164871552408072,1,2.5,1,2.5,100
"SSP2_4_5",0.0551063702326952,1,2.5,1,2.5,100
"SSP3_7_0",0.0510591924928772,1,2.5,1,2.5,100
"SSP5_8_5",0.050466982697163,1,2.5,1,2.5,100
"SSP1_1_9",0.0181712017668016,1,2.5,1,2.5,100
"SSP1_2_6",0.0168612311476714,1,2.5,1,2.5,100
"SSP2_4_5",0.0550865387464287,1,2.5,1,2.5,100
"SSP3_7_0",0.0510157290167372,1,2.5,1,2.5,100
"SSP5_8_5",0.0504919969804693,1,2.5,1,2.5,100
"SSP1_1_9",0.0184434891420389,1,2.5,1,2.5,100
"SSP1_2_6",0.0175599620386002,1,2.5,1,2.5,100
"SSP2_4_5",0.0568599888167623,1,2.5,1,2.5,100
"SSP3_7_0",0.052538362589558,1,2.5,1,2.5,100
"SSP5_8_5",0.0519124866715177,1,2.5,1,2.5,100
"SSP1_1_9",0.0180406878447672,1,2.5,1,2.5,100
"SSP1_2_6",0.0167948131396761,1,2.5,1,2.5,100
"SSP2_4_5",0.0552151342534512,1,2.5,1,2.5,100
"SSP3_7_0",0.0510455942202174,1,2.5,1,2.5,100
"SSP5_8_5",0.050526130515374,1,2.5,1,2.5,100
"SSP1_1_9",0.0185091608738861,1,2.5,1,2.5,100
"SSP1_2_6",0.0168293176222477,1,2.5,1,2.5,100
"SSP2_4_5",0.0549698022178052,1,2.5,1,2.5,100
"SSP3_7_0",0.0510241961630424,1,2.5,1,2.5,100
"SSP5_8_5",0.0502447351336315,1,2.5,1,2.5,100
"SSP1_1_9",0.0173138930683739,1,2.5,1,2.5,100
"SSP1_2_6",0.0165489410558588,1,2.5,1,2.5,100
"SSP2_4_5",0.0545970046103833,1,2.5,1,2.5,100
"SSP3_7_0",0.0507091135519428,1,2.5,1,2.5,100
"SSP5_8_5",0.0498694771095531,1,2.5,1,2.5,100
"SSP1_1_9",0.0192568151843501,1,2.5,1,2.5,100
"SSP1_2_6",0.0173364860405468,1,2.5,1,2.5,100
"SSP2_4_5",0.0567733508378888,1,2.5,1,2.5,100
"SSP3_7_0",0.0522998579840587,1,2.5,1,2.5,100
"SSP5_8_5",0.051832233175917,1,2.5,1,2.5,100
"SSP1_1_9",0.017007110063433,1,2.5,1,2.5,100
"SSP1_2_6",0.0165996684623215,1,2.5,1,2.5,100
"SSP2_4_5",0.0546374563409723,1,2.5,1,2.5,100
"SSP3_7_0",0.0510517514044506,1,2.5,1,2.5,100
"SSP5_8_5",0.0501630119005042,1,2.5,1,2.5,100
"SSP1_1_9",0.0180973301748519,1,2.5,1,2.5,100
"SSP1_2_6",0.0173455705030324,1,2.5,1,2.5,100
"SSP2_4_5",0.0567246235633858,1,2.5,1,2.5,100
"SSP3_7_0",0.0527035604978203,1,2.5,1,2.5,100
"SSP5_8_5",0.0520493913432802,1,2.5,1,2.5,100
"SSP1_1_9",0.0185187239225734,1,2.5,1,2.5,100
"SSP1_2_6",0.0176208195986475,1,2.5,1,2.5,100
"SSP2_4_5",0.057088199322225,1,2.5,1,2.5,100
"SSP3_7_0",0.0529117331016764,1,2.5,1,2.5,100
"SSP5_8_5",0.0521582505965072,1,2.5,1,2.5,100
"SSP1_1_9",0.0183074559849361,1,2.5,1,2.5,100
"SSP1_2_6",0.0167837365880448,1,2.5,1,2.5,100
"SSP2_4_5",0.0550577594910686,1,2.5,1,2.5,100
"SSP3_7_0",0.0512391673676991,1,2.5,1,2.5,100
"SSP5_8_5",0.0508469579112069,1,2.5,1,2.5,100
"SSP1_1_9",0.018538987906459,1,2.5,1,2.5,100
"SSP1_2_6",0.0175631831215706,1,2.5,1,2.5,100
"SSP2_4_5",0.0574654491285289,1,2.5,1,2.5,100
"SSP3_7_0",0.0528211542839025,1,2.5,1,2.5,100
"SSP5_8_5",0.0522518329574142,1,2.5,1,2.5,100
"SSP1_1_9",0.0194795500830247,1,2.5,1,2.5,100
"SSP1_2_6",0.0171993132760982,1,2.5,1,2.5,100
"SSP2_4_5",0.0555591151201867,1,2.5,1,2.5,100
"SSP3_7_0",0.0517175560991356,1,2.5,1,2.5,100
"SSP5_8_5",0.0510180275767049,1,2.5,1,2.5,100
"SSP1_1_9",0.0191063300351409,1,2.5,1,2.5,100
"SSP1_2_6",0.017596575761011,1,2.5,1,2.5,100
"SSP2_4_5",0.0574666948569648,1,2.5,1,2.5,100
"SSP3_7_0",0.0531356982471554,1,2.5,1,2.5,100
"SSP5_8_5",0.0523092348766905,1,2.5,1,2.5,100
"SSP1_1_9",0.0192688743843443,1,2.5,1,2.5,100
"SSP1_2_6",0.0181278634700098,1,2.5,1,2.5,100
"SSP2_4_5",0.0579359629660863,1,2.5,1,2.5,100
"SSP3_7_0",0.0536629520110071,1,2.5,1,2.5,100
"SSP5_8_5",0.0528695747393256,1,2.5,1,2.5,100
"SSP1_1_9",0.01843338665097,1,2.5,1,2.5,100
"SSP1_2_6",0.0169082554835534,1,2.5,1,2.5,100
"SSP2_4_5",0.0550110261735415,1,2.5,1,2.5,100
"SSP3_7_0",0.0506460093488139,1,2.5,1,2.5,100
"SSP5_8_5",0.050141306481065,1,2.5,1,2.5,100
"SSP1_1_9",0.0188980913374851,1,2.5,1,2.5,100
"SSP1_2_6",0.017706773543927,1,2.5,1,2.5,100
"SSP2_4_5",0.057318094954708,1,2.5,1,2.5,100
"SSP3_7_0",0.0527270163296844,1,2.5,1,2.5,100
"SSP5_8_5",0.0523988308120906,1,2.5,1,2.5,100
"SSP1_1_9",0.0181659431077186,1,2.5,1,2.5,100
"SSP1_2_6",0.0171381569590353,1,2.5,1,2.5,100
"SSP2_4_5",0.0560659519056599,1,2.5,1,2.5,100
"SSP3_7_0",0.0515940128351636,1,2.5,1,2.5,100
"SSP5_8_5",0.0510256987131992,1,2.5,1,2.5,100
"SSP1_1_9",0.0181503628481693,1,2.5,1,2.5,100
"SSP1_2_6",0.0169276657193021,1,2.5,1,2.5,100
"SSP2_4_5",0.0557786166344112,1,2.5,1,2.5,100
"SSP3_7_0",0.0517413878206948,1,2.5,1,2.5,100
"SSP5_8_5",0.0509280800184851,1,2.5,1,2.5,100
"SSP1_1_9",0.0190605853509566,1,2.5,1,2.5,100
"SSP1_2_6",0.0174868766432542,1,2.5,1,2.5,100
"SSP2_4_5",0.0568144978519961,1,2.5,1,2.5,100
"SSP3_7_0",0.0524575039072898,1,2.5,1,2.5,100
"SSP5_8_5",0.0517366376402574,1,2.5,1,2.5,100
"SSP1_1_9",0.0171402099208132,1,2.5,1,2.5,100
"SSP1_2_6",0.0160888454774257,1,2.5,1,2.5,100
"SSP2_4_5",0.0531621774100044,1,2.5,1,2.5,100
"SSP3_7_0",0.0492031564631598,1,2.5,1,2.5,100
"SSP5_8_5",0.0487589977252462,1,2.5,1,2.5,100
"SSP1_1_9",0.0184576438713731,1,2.5,1,2.5,100
"SSP1_2_6",0.0174696059173282,1,2.5,1,2.5,100
"SSP2_4_5",0.0564817624576135,1,2.5,1,2.5,100
"SSP3_7_0",0.0518622838148417,1,2.5,1,2.5,100
"SSP5_8_5",0.0515356573277412,1,2.5,1,2.5,100
"SSP1_1_9",0.0202254217636341,1,2.5,1,2.5,100
"SSP1_2_6",0.0185092858378171,1,2.5,1,2.5,100
"SSP2_4_5",0.058807886219346,1,2.5,1,2.5,100
"SSP3_7_0",0.0541567721973116,1,2.5,1,2.5,100
"SSP5_8_5",0.0535169512553437,1,2.5,1,2.5,100
"SSP1_1_9",0.0189008096776622,1,2.5,1,2.5,100
"SSP1_2_6",0.0175320470415877,1,2.5,1,2.5,100
"SSP2_4_5",0.0573524070742972,1,2.5,1,2.5,100
"SSP3_7_0",0.0526225090683574,1,2.5,1,2.5,100
"SSP5_8_5",0.0520498355837894,1,2.5,1,2.5,100
"SSP1_1_9",0.0185051875807895,1,2.5,1,2.5,100
"SSP1_2_6",0.0167362983190695,1,2.5,1,2.5,100
"SSP2_4_5",0.0558123358430802,1,2.5,1,2.5,100
"SSP3_7_0",0.0515780332115815,1,2.5,1,2.5,100
"SSP5_8_5",0.0509212157706249,1,2.5,1,2.5,100
"SSP1_1_9",0.0184876355201402,1,2.5,1,2.5,100
"SSP1_2_6",0.0169661751201957,1,2.5,1,2.5,100
"SSP2_4_5",0.0562471204789022,1,2.5,1,2.5,100
"SSP3_7_0",0.0518825856461236,1,2.5,1,2.5,100
"SSP5_8_5",0.0511611944885505,1,2.5,1,2.5,100
"SSP1_1_9",0.0173721026637647,1,2.5,1,2.5,100
"SSP1_2_6",0.0165858150437453,1,2.5,1,2.5,100
"SSP2_4_5",0.054871464470361,1,2.5,1,2.5,100
"SSP3_7_0",0.0510062759053954,1,2.5,1,2.5,100
"SSP5_8_5",0.0504103516725094,1,2.5,1,2.5,100
"SSP1_1_9",0.0184547417127848,1,2.5,1,2.5,100
"SSP1_2_6",0.0172320352410814,1,2.5,1,2.5,100
"SSP2_4_5",0.0568221874594635,1,2.5,1,2.5,100
