"scen","rEVPI","delta_t_crit_K_min","delta_t_crit_K_max","k"
"SSP2_4_5",0.0697969600876599,1,2.5,6
"SSP3_7_0",0.0582973946607177,1,2.5,6
"SSP5_8_5",0.0651051521303341,1,2.5,6
"SSP1_1_9",0.0297066583971861,1,2.35,6
"SSP1_2_6",0.0260815690118967,1,2.35,6
"SSP2_4_5",0.0697096179187314,1,2.35,6
"SSP3_7_0",0.0566902168326702,1,2.35,6
"SSP5_8_5",0.0606358452323427,1,2.35,6
"SSP1_1_9",0.0301689072934095,1,2.5,6
"SSP1_2_6",0.027810145695325,1,2.5,6
"SSP2_4_5",0.0711080221652743,1,2.5,6
"SSP3_7_0",0.0585703484971663,1,2.5,6
"SSP5_8_5",0.0643432502323001,1,2.5,6
"SSP1_1_9",0.0311577558336727,1,2.5,6
"SSP1_2_6",0.0308390499192961,1,2.5,6
"SSP2_4_5",0.073341699487758,1,2.5,6
"SSP3_7_0",0.0605447664154682,1,2.5,6
"SSP5_8_5",0.0678076357117567,1,2.5,6
"SSP1_1_9",0.0333522862433363,1,2.5,6
"SSP1_2_6",0.0323999562198767,1,2.5,6
"SSP2_4_5",0.0768986660344343,1,2.5,6
"SSP3_7_0",0.0626984096678551,1,2.5,6
"SSP5_8_5",0.0707823741426833,1,2.5,6
"SSP1_1_9",0.0238480810149168,1,2.2,6
"SSP1_2_6",0.0210286976934016,1,2.2,6
"SSP2_4_5",0.0632583880594487,1,2.2,6
"SSP3_7_0",0.0524395975900949,1,2.2,6
"SSP5_8_5",0.0533748917163056,1,2.2,6
"SSP1_1_9",0.0248499401636324,1,2.35,6
"SSP1_2_6",0.0240989109797755,1,2.35,6
"SSP2_4_5",0.0655296042600662,1,2.35,6
"SSP3_7_0",0.0544567735792383,1,2.35,6
"SSP5_8_5",0.0569587745153088,1,2.35,6
"SSP1_1_9",0.0253168289612347,1,2.5,6
"SSP1_2_6",0.0258338603239233,1,2.5,6
"SSP2_4_5",0.0669403215576622,1,2.5,6
"SSP3_7_0",0.0563499633682787,1,2.5,6
"SSP5_8_5",0.0607055860624886,1,2.5,6
"SSP1_1_9",0.0270732314718774,1,2.35,6
"SSP1_2_6",0.0256811954245097,1,2.35,6
"SSP2_4_5",0.0691461451486601,1,2.35,6
"SSP3_7_0",0.0566600303290073,1,2.35,6
"SSP5_8_5",0.0600453983890667,1,2.35,6
"SSP1_1_9",0.0275379718315391,1,2.5,6
"SSP1_2_6",0.027410443848961,1,2.5,6
"SSP2_4_5",0.0705458852451075,1,2.5,6
"SSP3_7_0",0.0585380026878814,1,2.5,6
"SSP5_8_5",0.0637542419835371,1,2.5,6
"SSP1_1_9",0.0285321654041475,1,2.5,6
"SSP1_2_6",0.0304405166385575,1,2.5,6
"SSP2_4_5",0.0727816901870651,1,2.5,6
"SSP3_7_0",0.0605101861493339,1,2.5,6
"SSP5_8_5",0.0672203840326528,1,2.5,6
"SSP1_1_9",0.0306328071310307,1,2.35,6
"SSP1_2_6",0.0268823456562508,1,2.35,6
"SSP2_4_5",0.0726948723512108,1,2.35,6
"SSP3_7_0",0.0589163745165489,1,2.35,6
"SSP5_8_5",0.0627905042456046,1,2.35,6
"SSP1_1_9",0.0310941309476429,1,2.5,6
"SSP1_2_6",0.0286072087036786,1,2.5,6
"SSP2_4_5",0.0740838449421087,1,2.5,6
"SSP3_7_0",0.0607775705569268,1,2.5,6
"SSP5_8_5",0.0664624531255332,1,2.5,6
"SSP1_1_9",0.0320809953568283,1,2.5,6
"SSP1_2_6",0.0316296430665994,1,2.5,6
"SSP2_4_5",0.076302504199221,1,2.5,6
"SSP3_7_0",0.0627310076778219,1,2.5,6
"SSP5_8_5",0.0698925370448201,1,2.5,6
"SSP1_1_9",0.0342711394700586,1,2.5,6
"SSP1_2_6",0.033187208712633,1,2.5,6
"SSP2_4_5",0.0798356397130052,1,2.5,6
"SSP3_7_0",0.0648607651454747,1,2.5,6
"SSP5_8_5",0.0728361885345223,1,2.5,6
"SSP1_1_9",0.0325363684185308,1,2.35,6
"SSP1_2_6",0.0278748061718751,1,2.35,6
"SSP2_4_5",0.0758980811877557,1,2.35,6
"SSP3_7_0",0.0612477135627695,1,2.35,6
"SSP5_8_5",0.0652138827979973,1,2.35,6
"SSP1_1_9",0.0329958590678474,1,2.5,6
"SSP1_2_6",0.0295957302642615,1,2.5,6
"SSP2_4_5",0.0772772463933529,1,2.5,6
"SSP3_7_0",0.0630907721305529,1,2.5,6
"SSP5_8_5",0.0688502809748218,1,2.5,6
"SSP1_1_9",0.033978791087386,1,2.5,6
"SSP1_2_6",0.0326113030856967,1,2.5,6
"SSP2_4_5",0.0794802885695978,1,2.5,6
"SSP3_7_0",0.0650240157997831,1,2.5,6
"SSP5_8_5",0.0722457981604709,1,2.5,6
"SSP1_1_9",0.0361602419869503,1,2.5,6
"SSP1_2_6",0.0341653218069382,1,2.5,6
"SSP2_4_5",0.0829886397282461,1,2.5,6
"SSP3_7_0",0.0671306937469806,1,2.5,6
"SSP5_8_5",0.0751579064394445,1,2.5,6
"SSP1_1_9",0.0396532773129486,1,2.5,6
"SSP1_2_6",0.0353447346076436,1,2.5,6
"SSP2_4_5",0.086431240791236,1,2.5,6
"SSP3_7_0",0.0692817300745145,1,2.5,6
"SSP5_8_5",0.0777355608665464,1,2.5,6
"SSP1_1_9",0.0241458450446834,1,2.2,6
"SSP1_2_6",0.0212972084114782,1,2.2,6
"SSP2_4_5",0.0654934308503354,1,2.2,6
"SSP3_7_0",0.0542097082653894,1,2.2,6
"SSP5_8_5",0.0550237914821461,1,2.2,6
"SSP1_1_9",0.0251467694653868,1,2.35,6
"SSP1_2_6",0.0243624766377228,1,2.35,6
"SSP2_4_5",0.0677522014281486,1,2.35,6
"SSP3_7_0",0.0562073834305679,1,2.35,6
"SSP5_8_5",0.058575585395248,1,2.35,6
"SSP1_1_9",0.0256132241136728,1,2.5,6
"SSP1_2_6",0.0260946397168718,1,2.5,6
"SSP2_4_5",0.0691551979299856,1,2.5,6
"SSP3_7_0",0.0580832377641089,1,2.5,6
"SSP5_8_5",0.0622902499125641,1,2.5,6
"SSP1_1_9",0.0273679941432676,1,2.35,6
"SSP1_2_6",0.0259422172942607,1,2.35,6
"SSP2_4_5",0.0713489996766884,1,2.35,6
"SSP3_7_0",0.0583885651285201,1,2.35,6
"SSP5_8_5",0.0616333634666666,1,2.35,6
"SSP1_1_9",0.0278323036848825,1,2.5,6
"SSP1_2_6",0.0276686961882979,1,2.5,6
"SSP2_4_5",0.0727411124670565,1,2.5,6
"SSP3_7_0",0.0602494431862241,1,2.5,6
"SSP5_8_5",0.0653106343823476,1,2.5,6
"SSP1_1_9",0.0288255744247324,1,2.5,6
"SSP1_2_6",0.0306939416703271,1,2.5,6
"SSP2_4_5",0.0749647733135018,1,2.5,6
"SSP3_7_0",0.0622028429567088,1,2.5,6
"SSP5_8_5",0.0687464676414256,1,2.5,6
"SSP1_1_9",0.0309242824806988,1,2.35,6
"SSP1_2_6",0.0271414315177514,1,2.35,6
"SSP2_4_5",0.0748783791955113,1,2.35,6
"SSP3_7_0",0.0606212904723082,1,2.35,6
"SSP5_8_5",0.0643516099278518,1,2.35,6
"SSP1_1_9",0.0313851807538297,1,2.5,6
"SSP1_2_6",0.0288635378992463,1,2.5,6
"SSP2_4_5",0.0762598158921124,1,2.5,6
"SSP3_7_0",0.0624656594662479,1,2.5,6
"SSP5_8_5",0.0679925465303218,1,2.5,6
"SSP1_1_9",0.0323711336427408,1,2.5,6
"SSP1_2_6",0.0318811672791461,1,2.5,6
"SSP2_4_5",0.0784664762598986,1,2.5,6
"SSP3_7_0",0.0644006161739339,1,2.5,6
"SSP5_8_5",0.0713928732014378,1,2.5,6
"SSP1_1_9",0.034559262303028,1,2.5,6
"SSP1_2_6",0.0334362614128261,1,2.5,6
"SSP2_4_5",0.0819805756267421,1,2.5,6
"SSP3_7_0",0.0665094844491031,1,2.5,6
"SSP5_8_5",0.0743098637898418,1,2.5,6
"SSP1_1_9",0.0328260853660458,1,2.35,6
"SSP1_2_6",0.0281322476604683,1,2.35,6
"SSP2_4_5",0.078064001816722,1,2.35,6
"SSP3_7_0",0.0629275889268081,1,2.35,6
"SSP5_8_5",0.0667501325623327,1,2.35,6
"SSP1_1_9",0.033285153295742,1,2.5,6
"SSP1_2_6",0.0298504267064317,1,2.5,6
"SSP2_4_5",0.0794357143486846,1,2.5,6
"SSP3_7_0",0.0647541093825015,1,2.5,6
"SSP5_8_5",0.0703560598925235,1,2.5,6
"SSP1_1_9",0.0342671798512882,1,2.5,6
"SSP1_2_6",0.0328612147090794,1,2.5,6
"SSP2_4_5",0.0816268898330595,1,2.5,6
"SSP3_7_0",0.0666691997326095,1,2.5,6
"SSP5_8_5",0.0737223507943955,1,2.5,6
"SSP1_1_9",0.0364466286536955,1,2.5,6
"SSP1_2_6",0.0344127723141187,1,2.5,6
"SSP2_4_5",0.0851164139236486,1,2.5,6
"SSP3_7_0",0.0687553664543846,1,2.5,6
"SSP5_8_5",0.0766082893996375,1,2.5,6
"SSP1_1_9",0.0399364788436627,1,2.5,6
"SSP1_2_6",0.0355903126443913,1,2.5,6
"SSP2_4_5",0.0885405625875414,1,2.5,6
"SSP3_7_0",0.0708845047313462,1,2.5,6
"SSP5_8_5",0.0791616726631776,1,2.5,6
"SSP1_1_9",0.0337456264496332,1,2.35,6
"SSP1_2_6",0.0289272109222494,1,2.35,6
"SSP2_4_5",0.0809001488848513,1,2.35,6
"SSP3_7_0",0.0650717195316648,1,2.35,6
"SSP5_8_5",0.0688248420604482,1,2.35,6
"SSP1_1_9",0.034203779126293,1,2.5,6
"SSP1_2_6",0.0306417147989684,1,2.5,6
"SSP2_4_5",0.0822618125859424,1,2.5,6
"SSP3_7_0",0.0668802420215452,1,2.5,6
"SSP5_8_5",0.0723970375770659,1,2.5,6
"SSP1_1_9",0.035183842635035,1,2.5,6
"SSP1_2_6",0.0336460996955478,1,2.5,6
"SSP2_4_5",0.0844326385197025,1,2.5,6
"SSP3_7_0",0.0687754139460224,1,2.5,6
"SSP5_8_5",0.0757307190797983,1,2.5,6
"SSP1_1_9",0.0373589516388182,1,2.5,6
"SSP1_2_6",0.0351943510868597,1,2.5,6
"SSP2_4_5",0.0878859484997921,1,2.5,6
"SSP3_7_0",0.070838923275956,1,2.5,6
"SSP5_8_5",0.0785871377044375,1,2.5,6
"SSP1_1_9",0.0408418993601359,1,2.5,6
"SSP1_2_6",0.036369357762133,1,2.5,6
"SSP2_4_5",0.091245141459747,1,2.5,6
"SSP3_7_0",0.0729436804968281,1,2.5,6
"SSP5_8_5",0.0811128348130057,1,2.5,6
"SSP1_1_9",0.0427043517490669,1,2.5,6
"SSP1_2_6",0.0373385029649625,1,2.5,6
"SSP2_4_5",0.0942336376502964,1,2.5,6
"SSP3_7_0",0.0751128152826298,1,2.5,6
"SSP5_8_5",0.0830806022273909,1,2.5,6
"SSP1_1_9",0.00656948551527923,1.15,1.9,6
"SSP1_2_6",0.00527411192730183,1.15,1.9,6
"SSP2_4_5",0.0237569033651047,1.15,1.9,6
"SSP3_7_0",0.0214709720645475,1.15,1.9,6
"SSP5_8_5",0.0206708652773972,1.15,1.9,6
"SSP1_1_9",0.0102583117060995,1.15,2.05,6
"SSP1_2_6",0.00650172367971534,1.15,2.05,6
"SSP2_4_5",0.027561427963171,1.15,2.05,6
"SSP3_7_0",0.0240595396788758,1.15,2.05,6
"SSP5_8_5",0.0238507704658081,1.15,2.05,6
"SSP1_1_9",0.0125368405913382,1.15,2.2,6
"SSP1_2_6",0.00811887811176349,1.15,2.2,6
"SSP2_4_5",0.0314080841174663,1.15,2.2,6
"SSP3_7_0",0.0265134971298977,1.15,2.2,6
"SSP5_8_5",0.027301109710075,1.15,2.2,6
"SSP1_1_9",0.0135570585934026,1.15,2.35,6
"SSP1_2_6",0.0112342953275681,1.15,2.35,6
"SSP2_4_5",0.0337955690809784,1.15,2.35,6
"SSP3_7_0",0.028708747816399,1.15,2.35,6
"SSP5_8_5",0.0311818017478544,1.15,2.35,6
"SSP1_1_9",0.0140331176848465,1.15,2.5,6
"SSP1_2_6",0.0129957768306156,1.15,2.5,6
"SSP2_4_5",0.0352813198621867,1.15,2.5,6
"SSP3_7_0",0.0307549142521265,1.15,2.5,6
"SSP5_8_5",0.0352181150694496,1.15,2.5,6
"SSP1_1_9",0.0122163550798324,1.15,2.05,6
"SSP1_2_6",0.00750847610621379,1.15,2.05,6
"SSP2_4_5",0.0309539728676027,1.15,2.05,6
"SSP3_7_0",0.0267498863054908,1.15,2.05,6
"SSP5_8_5",0.0266913028952561,1.15,2.05,6
"SSP1_1_9",0.0144857020397221,1.15,2.2,6
"SSP1_2_6",0.00912191387839901,1.15,2.2,6
"SSP2_4_5",0.0347729019282092,1.15,2.2,6
"SSP3_7_0",0.0291753033223946,1.15,2.2,6
"SSP5_8_5",0.0301013718079095,1.15,2.2,6
"SSP1_1_9",0.0155018074612446,1.15,2.35,6
"SSP1_2_6",0.0122302378635666,1.15,2.35,6
"SSP2_4_5",0.0371432391881058,1.15,2.35,6
"SSP3_7_0",0.031346357301749,1.15,2.35,6
"SSP5_8_5",0.0339399011954385,1.15,2.35,6
"SSP1_1_9",0.0159759569133952,1.15,2.5,6
"SSP1_2_6",0.0139877082110727,1.15,2.5,6
"SSP2_4_5",0.0386183393073171,1.15,2.5,6
"SSP3_7_0",0.0333713833891678,1.15,2.5,6
"SSP5_8_5",0.0375677900295579,1.15,2.5,6
"SSP1_1_9",0.0181154558437207,1.15,2.2,6
"SSP1_2_6",0.0103393456286137,1.15,2.2,6
"SSP2_4_5",0.0384898099582529,1.15,2.2,6
"SSP3_7_0",0.0316773770435923,1.15,2.2,6
"SSP5_8_5",0.0331604683029557,1.15,2.2,6
"SSP1_1_9",0.0191239986115847,1.15,2.35,6
"SSP1_2_6",0.0134398079210051,1.15,2.35,6
"SSP2_4_5",0.0408416320880655,1.15,2.35,6
"SSP3_7_0",0.0338267568454705,1.15,2.35,6
"SSP5_8_5",0.036792859849751,1.15,2.35,6
"SSP1_1_9",0.0195946364674828,1.15,2.5,6
"SSP1_2_6",0.0151928303892394,1.15,2.5,6
"SSP2_4_5",0.0423052314921352,1.15,2.5,6
"SSP3_7_0",0.0358328873827327,1.15,2.5,6
"SSP5_8_5",0.0401029840260126,1.15,2.5,6
"SSP1_1_9",0.0213613571123529,1.15,2.35,6
"SSP1_2_6",0.0150336386548548,1.15,2.35,6
"SSP2_4_5",0.0445821872487014,1.15,2.35,6
"SSP3_7_0",0.0361847554233329,1.15,2.35,6
"SSP5_8_5",0.039504316870757,1.15,2.35,6
"SSP1_1_9",0.021829825238273,1.15,2.5,6
"SSP1_2_6",0.0167809123460364,1.15,2.5,6
"SSP2_4_5",0.0460342878808957,1.15,2.5,6
"SSP3_7_0",0.0381742689003022,1.15,2.5,6
"SSP5_8_5",0.0427801112652972,1.15,2.5,6
"SSP1_1_9",0.0228306305394338,1.15,2.5,6
"SSP1_2_6",0.0198408669152802,1.15,2.5,6
"SSP2_4_5",0.0483490355291118,1.15,2.5,6
"SSP3_7_0",0.0402744661116441,1.15,2.5,6
"SSP5_8_5",0.0458115955028581,1.15,2.5,6
"SSP1_1_9",0.0131259538853154,1.15,2.05,6
"SSP1_2_6",0.00829114397648378,1.15,2.05,6
"SSP2_4_5",0.0339651840117343,1.15,2.05,6
"SSP3_7_0",0.0292803738634572,1.15,2.05,6
"SSP5_8_5",0.029188964851711,1.15,2.05,6
"SSP1_1_9",0.0153907958125177,1.15,2.2,6
"SSP1_2_6",0.00990114360215211,1.15,2.2,6
"SSP2_4_5",0.0377584230138395,1.15,2.2,6
"SSP3_7_0",0.0316771966751311,1.15,2.2,6
"SSP5_8_5",0.0325605484230261,1.15,2.2,6
"SSP1_1_9",0.0164048838328004,1.15,2.35,6
"SSP1_2_6",0.0130029009317482,1.15,2.35,6
"SSP2_4_5",0.0401128738750978,1.15,2.35,6
"SSP3_7_0",0.033823921493996,1.15,2.35,6
"SSP5_8_5",0.0362412623892318,1.15,2.35,6
"SSP1_1_9",0.0168780963397965,1.15,2.5,6
"SSP1_2_6",0.0147566609595629,1.15,2.5,6
"SSP2_4_5",0.0415781074838389,1.15,2.5,6
"SSP3_7_0",0.0358275896448128,1.15,2.5,6
"SSP5_8_5",0.0395528440435338,1.15,2.5,6
"SSP1_1_9",0.0190133892897447,1.15,2.2,6
"SSP1_2_6",0.0111159509376516,1.15,2.2,6
"SSP2_4_5",0.0414502577562564,1.15,2.2,6
"SSP3_7_0",0.0341483045161396,1.15,2.2,6
"SSP5_8_5",0.0355832216301688,1.15,2.2,6
"SSP1_1_9",0.0200199375282832,1.15,2.35,6
"SSP1_2_6",0.0142098737117836,1.15,2.35,6
"SSP2_4_5",0.0437863837556666,1.15,2.35,6
"SSP3_7_0",0.0362737544150029,1.15,2.35,6
"SSP5_8_5",0.0387813978768647,1.15,2.35,6
"SSP1_1_9",0.0204896490372618,1.15,2.5,6
"SSP1_2_6",0.0159592011818461,1.15,2.5,6
"SSP2_4_5",0.0452402345937919,1.15,2.5,6
"SSP3_7_0",0.0382588660979541,1.15,2.5,6
"SSP5_8_5",0.0420585220100933,1.15,2.5,6
"SSP1_1_9",0.0222528877365047,1.15,2.35,6
"SSP1_2_6",0.0158003338229453,1.15,2.35,6
"SSP2_4_5",0.0475020532022011,1.15,2.35,6
"SSP3_7_0",0.0386044034215867,1.15,2.35,6
"SSP5_8_5",0.0414627892955554,1.15,2.35,6
"SSP1_1_9",0.0227204360500433,1.15,2.5,6
"SSP1_2_6",0.0175439322054231,1.15,2.5,6
"SSP2_4_5",0.0489445224443369,1.15,2.5,6
"SSP3_7_0",0.0405731907816716,1.15,2.5,6
"SSP5_8_5",0.0447061695984558,1.15,2.5,6
"SSP1_1_9",0.023719270156787,1.15,2.5,6
"SSP1_2_6",0.0205974857410878,1.15,2.5,6
"SSP2_4_5",0.0512439517391949,1.15,2.5,6
"SSP3_7_0",0.042650330377406,1.15,2.5,6
"SSP5_8_5",0.0477064735400696,1.15,2.5,6
"SSP1_1_9",0.0209360335777016,1.15,2.2,6
"SSP1_2_6",0.0121113186019926,1.15,2.2,6
"SSP2_4_5",0.0447408463173265,1.15,2.2,6
"SSP3_7_0",0.0367127309166594,1.15,2.2,6
"SSP5_8_5",0.0379953946786404,1.15,2.2,6
"SSP1_1_9",0.0219385518460339,1.15,2.35,6
"SSP1_2_6",0.0151982266773781,1.15,2.35,6
"SSP2_4_5",0.0470603846185899,1.15,2.35,6
"SSP3_7_0",0.0388152350101924,1.15,2.35,6
"SSP5_8_5",0.0410663177684199,1.15,2.35,6
"SSP1_1_9",0.0224063919930445,1.15,2.5,6
"SSP1_2_6",0.016943587334059,1.15,2.5,6
"SSP2_4_5",0.0485039319423226,1.15,2.5,6
"SSP3_7_0",0.0407802683604834,1.15,2.5,6
"SSP5_8_5",0.0443100698103253,1.15,2.5,6
"SSP1_1_9",0.0241625951343294,1.15,2.35,6
"SSP1_2_6",0.0167850660058717,1.15,2.35,6
"SSP2_4_5",0.0507497498072236,1.15,2.35,6
"SSP3_7_0",0.0411195680569584,1.15,2.35,6
"SSP5_8_5",0.0437169265954914,1.15,2.35,6
"SSP1_1_9",0.0246282850321976,1.15,2.5,6
"SSP1_2_6",0.0185247177476736,1.15,2.5,6
"SSP2_4_5",0.0521820371462264,1.15,2.5,6
"SSP3_7_0",0.0430685507612981,1.15,2.5,6
"SSP5_8_5",0.0469275111098508,1.15,2.5,6
"SSP1_1_9",0.0256231354048428,1.15,2.5,6
"SSP1_2_6",0.0215713984027893,1.15,2.5,6
"SSP2_4_5",0.0544652708176451,1.15,2.5,6
"SSP3_7_0",0.045123560501642,1.15,2.5,6
"SSP5_8_5",0.0498960697273312,1.15,2.5,6
"SSP1_1_9",0.0277203401090078,1.15,2.35,6
"SSP1_2_6",0.0179821175558938,1.15,2.35,6
"SSP2_4_5",0.0543401283742766,1.15,2.35,6
"SSP3_7_0",0.04348970252466,1.15,2.35,6
"SSP5_8_5",0.0461638888392892,1.15,2.35,6
"SSP1_1_9",0.0281826120358697,1.15,2.5,6
"SSP1_2_6",0.019717391139227,1.15,2.5,6
"SSP2_4_5",0.0557614162919989,1.15,2.5,6
"SSP3_7_0",0.0454209665415384,1.15,2.5,6
"SSP5_8_5",0.0493417634230777,1.15,2.5,6
"SSP1_1_9",0.0291701352590672,1.15,2.5,6
"SSP1_2_6",0.0227564478667741,1.15,2.5,6
"SSP2_4_5",0.0580271529608438,1.15,2.5,6
"SSP3_7_0",0.0474561242563825,1.15,2.5,6
"SSP5_8_5",0.0522785222950913,1.15,2.5,6
"SSP1_1_9",0.0313610359348719,1.15,2.5,6
"SSP1_2_6",0.0243185623673823,1.15,2.5,6
"SSP2_4_5",0.0616311879801875,1.15,2.5,6
"SSP3_7_0",0.0496826704710699,1.15,2.5,6
"SSP5_8_5",0.0548042333183062,1.15,2.5,6
"SSP1_1_9",0.0136570067819252,1.15,2.05,6
"SSP1_2_6",0.0088011519256357,1.15,2.05,6
"SSP2_4_5",0.0362187284135675,1.15,2.05,6
"SSP3_7_0",0.0312570969950351,1.15,2.05,6
"SSP5_8_5",0.0310498337865455,1.15,2.05,6
"SSP1_1_9",0.0159191931495841,1.15,2.2,6
"SSP1_2_6",0.0104081517468819,1.15,2.2,6
"SSP2_4_5",0.0399911933511453,1.15,2.2,6
"SSP3_7_0",0.0336287613311805,1.15,2.2,6
"SSP5_8_5",0.034022770233724,1.15,2.2,6
"SSP1_1_9",0.0169320920224877,1.15,2.35,6
"SSP1_2_6",0.013504173903136,1.15,2.35,6
"SSP2_4_5",0.0423328001060369,1.15,2.35,6
"SSP3_7_0",0.0357539606726449,1.15,2.35,6
"SSP5_8_5",0.0371361999907811,1.15,2.35,6
"SSP1_1_9",0.0174047522303383,1.15,2.5,6
"SSP1_2_6",0.0152546969652746,1.15,2.5,6
"SSP2_4_5",0.0437900577594848,1.15,2.5,6
"SSP3_7_0",0.0377385917723589,1.15,2.5,6
"SSP5_8_5",0.0404215230997782,1.15,2.5,6
"SSP1_1_9",0.0195375658081445,1.15,2.2,6
"SSP1_2_6",0.011620677713384,1.15,2.2,6
"SSP2_4_5",0.0436627693253411,1.15,2.2,6
"SSP3_7_0",0.036072817772611,1.15,2.2,6
"SSP5_8_5",0.0365751195167915,1.15,2.2,6
"SSP1_1_9",0.0205429384131364,1.15,2.35,6
"SSP1_2_6",0.0147088903346926,1.15,2.35,6
"SSP2_4_5",0.0459862081144208,1.15,2.35,6
"SSP3_7_0",0.0381771020510834,1.15,2.35,6
"SSP5_8_5",0.0396543006086323,1.15,2.35,6
"SSP1_1_9",0.021012103885028,1.15,2.5,6
"SSP1_2_6",0.0164549949586156,1.15,2.5,6
"SSP2_4_5",0.0474321802480866,1.15,2.5,6
"SSP3_7_0",0.0401434833805282,1.15,2.5,6
"SSP5_8_5",0.0429056694625145,1.15,2.5,6
"SSP1_1_9",0.0227732902206105,1.15,2.35,6
"SSP1_2_6",0.0162964129418302,1.15,2.35,6
"SSP2_4_5",0.0496817668583582,1.15,2.35,6
"SSP3_7_0",0.0404837140060275,1.15,2.35,6
"SSP5_8_5",0.0423132962358051,1.15,2.35,6
"SSP1_1_9",0.0232402963579559,1.15,2.5,6
"SSP1_2_6",0.0180368066426014,1.15,2.5,6
"SSP2_4_5",0.0511164540246184,1.15,2.5,6
"SSP3_7_0",0.0424340363325406,1.15,2.5,6
"SSP5_8_5",0.0455314075941721,1.15,2.5,6
"SSP1_1_9",0.0242379686181575,1.15,2.5,6
"SSP1_2_6",0.0210847778557814,1.15,2.5,6
"SSP2_4_5",0.0534035076441177,1.15,2.5,6
"SSP3_7_0",0.0444908000104039,1.15,2.5,6
"SSP5_8_5",0.0485079463208579,1.15,2.5,6
"SSP1_1_9",0.0214579560844115,1.15,2.2,6
"SSP1_2_6",0.0126140809081235,1.15,2.2,6
"SSP2_4_5",0.0469350796371244,1.15,2.2,6
"SSP3_7_0",0.0386084827997337,1.15,2.2,6
"SSP5_8_5",0.0388727594643893,1.15,2.2,6
"SSP1_1_9",0.022459305942404,1.15,2.35,6
"SSP1_2_6",0.0156953014982542,1.15,2.35,6
"SSP2_4_5",0.049242072893104,1.15,2.35,6
"SSP3_7_0",0.0406902097273932,1.15,2.35,6
"SSP5_8_5",0.0419189136807681,1.15,2.35,6
"SSP1_1_9",0.0229266033995348,1.15,2.5,6
"SSP1_2_6",0.0174374520954457,1.15,2.5,6
"SSP2_4_5",0.0506778296321849,1.15,2.5,6
"SSP3_7_0",0.0426368444899822,1.15,2.5,6
"SSP5_8_5",0.0451373968440589,1.15,2.5,6
"SSP1_1_9",0.024680766756546,1.15,2.35,6
"SSP1_2_6",0.0172792150048152,1.15,2.35,6
"SSP2_4_5",0.0529115520621257,1.15,2.35,6
"SSP3_7_0",0.0429709558852454,1.15,2.35,6
"SSP5_8_5",0.0445475859977426,1.15,2.35,6
"SSP1_1_9",0.025145917794263,1.15,2.5,6
"SSP1_2_6",0.0190156747602176,1.15,2.5,6
"SSP2_4_5",0.0543361440366747,1.15,2.5,6
"SSP3_7_0",0.0449017990420078,1.15,2.5,6
"SSP5_8_5",0.0477333759387467,1.15,2.5,6
"SSP1_1_9",0.0261396134321939,1.15,2.5,6
"SSP1_2_6",0.0220567951186841,1.15,2.5,6
"SSP2_4_5",0.0566071396572061,1.15,2.5,6
"SSP3_7_0",0.0469368025341715,1.15,2.5,6
"SSP5_8_5",0.0506786298221751,1.15,2.5,6
"SSP1_1_9",0.0282344065988472,1.15,2.35,6
"SSP1_2_6",0.0184740419668763,1.15,2.35,6
"SSP2_4_5",0.0564825373588908,1.15,2.35,6
"SSP3_7_0",0.0452406481309475,1.15,2.35,6
"SSP5_8_5",0.0469739045212448,1.15,2.35,6
"SSP1_1_9",0.0286961457280336,1.15,2.5,6
"SSP1_2_6",0.0202061374378819,1.15,2.5,6
"SSP2_4_5",0.0578962227277353,1.15,2.5,6
"SSP3_7_0",0.04714971735417,1.15,2.5,6
"SSP5_8_5",0.050127451306438,1.15,2.5,6
"SSP1_1_9",0.0296825272188845,1.15,2.5,6
"SSP1_2_6",0.0232396579407086,1.15,2.5,6
"SSP2_4_5",0.060149868666998,1.15,2.5,6
"SSP3_7_0",0.0491046032840141,1.15,2.5,6
"SSP5_8_5",0.0530413600898303,1.15,2.5,6
"SSP1_1_9",0.031870904245767,1.15,2.5,6
"SSP1_2_6",0.0247989246365619,1.15,2.5,6
"SSP2_4_5",0.0637347357988854,1.15,2.5,6
"SSP3_7_0",0.0511552735303936,1.15,2.5,6
"SSP5_8_5",0.0555469242635271,1.15,2.5,6
"SSP1_1_9",0.0223490950953148,1.15,2.2,6
"SSP1_2_6",0.0133846465876539,1.15,2.2,6
"SSP2_4_5",0.049835144023647,1.15,2.2,6
"SSP3_7_0",0.0409599211844082,1.15,2.2,6
"SSP5_8_5",0.040819976374714,1.15,2.2,6
"SSP1_1_9",0.0233484723318022,1.15,2.35,6
"SSP1_2_6",0.0164593974027359,1.15,2.35,6
"SSP2_4_5",0.0521269077620105,1.15,2.35,6
"SSP3_7_0",0.0429575728377187,1.15,2.35,6
"SSP5_8_5",0.043834811543391,1.15,2.35,6
"SSP1_1_9",0.0238148535942648,1.15,2.5,6
"SSP1_2_6",0.0181978923432858,1.15,2.5,6
"SSP2_4_5",0.0535532051685802,1.15,2.5,6
"SSP3_7_0",0.0448799424232893,1.15,2.5,6
"SSP5_8_5",0.0470219210657112,1.15,2.5,6
"SSP1_1_9",0.0255655731582115,1.15,2.35,6
"SSP1_2_6",0.0180399762295451,1.15,2.35,6
"SSP2_4_5",0.0557722386998226,1.15,2.35,6
"SSP3_7_0",0.0450570741896484,1.15,2.35,6
